ts,MLII,V5
2666665920,-0.405,-0.235
2669443697,-0.385,-0.245
2672221474,-0.39,-0.245
2674999251,-0.395,-0.26
2677777028,-0.405,-0.265
2680554805,-0.41,-0.265
2683332582,-0.405,-0.26
2686110359,-0.4,-0.24
2688888136,-0.39,-0.245
2691665913,-0.395,-0.26
2694443690,-0.41,-0.27
2697221467,-0.415,-0.27
2699999244,-0.41,-0.255
2702777021,-0.395,-0.255
2705554798,-0.405,-0.25
2708332575,-0.41,-0.265
2711110352,-0.405,-0.27
2713888129,-0.405,-0.27
2716665906,-0.41,-0.265
2719443683,-0.39,-0.25
2722221460,-0.385,-0.245
2724999237,-0.39,-0.265
2727777014,-0.395,-0.27
2730554791,-0.4,-0.26
2733332568,-0.4,-0.255
2736110345,-0.4,-0.245
2738888122,-0.395,-0.25
2741665899,-0.395,-0.26
2744443676,-0.405,-0.27
2747221453,-0.405,-0.26
2749999230,-0.4,-0.255
2752777007,-0.395,-0.25
2755554784,-0.385,-0.255
2758332561,-0.375,-0.255
2761110338,-0.385,-0.275
2763888115,-0.395,-0.27
2766665892,-0.39,-0.265
2769443669,-0.385,-0.26
2772221446,-0.375,-0.26
2774999223,-0.385,-0.275
2777777000,-0.395,-0.27
2780554777,-0.395,-0.26
2783332554,-0.385,-0.245
2786110331,-0.375,-0.255
2788888108,-0.375,-0.265
2791665885,-0.385,-0.265
2794443662,-0.395,-0.27
2797221439,-0.39,-0.265
2799999216,-0.39,-0.26
2802776993,-0.365,-0.27
2805554770,-0.375,-0.265
2808332547,-0.385,-0.27
2811110324,-0.395,-0.28
2813888101,-0.38,-0.285
2816665878,-0.385,-0.28
2819443655,-0.375,-0.285
2822221432,-0.38,-0.29
2824999209,-0.39,-0.31
2827776986,-0.38,-0.305
2830554763,-0.375,-0.3
2833332540,-0.375,-0.3
2836110317,-0.375,-0.31
2838888094,-0.375,-0.325
2841665871,-0.38,-0.34
2844443648,-0.39,-0.34
2847221425,-0.39,-0.325
2849999202,-0.365,-0.32
2852776979,-0.37,-0.355
2855554756,-0.375,-0.36
2858332533,-0.385,-0.38
2861110310,-0.39,-0.385
2863888087,-0.39,-0.375
2866665864,-0.375,-0.365
2869443641,-0.365,-0.375
2872221418,-0.385,-0.385
2874999195,-0.38,-0.39
2877776972,-0.39,-0.395
2880554749,-0.375,-0.385
2883332526,-0.375,-0.375
2886110303,-0.365,-0.375
2888888080,-0.37,-0.375
2891665857,-0.385,-0.38
2894443634,-0.395,-0.365
2897221411,-0.385,-0.345
2899999188,-0.385,-0.335
2902776965,-0.37,-0.315
2905554742,-0.365,-0.31
2908332519,-0.37,-0.305
2911110296,-0.375,-0.29
2913888073,-0.35,-0.27
2916665850,-0.335,-0.255
2919443627,-0.32,-0.25
2922221404,-0.315,-0.245
2924999181,-0.32,-0.235
2927776958,-0.325,-0.235
2930554735,-0.315,-0.225
2933332512,-0.295,-0.22
2936110289,-0.285,-0.195
2938888066,-0.3,-0.215
2941665843,-0.295,-0.23
2944443620,-0.285,-0.215
2947221397,-0.285,-0.205
2949999174,-0.28,-0.195
2952776951,-0.27,-0.2
2955554728,-0.28,-0.195
2958332505,-0.29,-0.195
2961110282,-0.295,-0.205
2963888059,-0.295,-0.195
2966665836,-0.29,-0.18
2969443613,-0.28,-0.19
2972221390,-0.29,-0.205
2974999167,-0.295,-0.21
2977776944,-0.31,-0.205
2980554721,-0.295,-0.18
2983332498,-0.285,-0.185
2986110275,-0.28,-0.19
2988888052,-0.275,-0.205
2991665829,-0.295,-0.215
2994443606,-0.305,-0.215
2997221383,-0.3,-0.215
2999999160,-0.295,-0.19
3002776937,-0.295,-0.21
3005554714,-0.285,-0.2
3008332491,-0.3,-0.215
3011110268,-0.305,-0.22
3013888045,-0.3,-0.225
3016665822,-0.295,-0.215
3019443599,-0.3,-0.215
3022221376,-0.305,-0.23
3024999153,-0.315,-0.225
3027776930,-0.31,-0.225
3030554707,-0.315,-0.21
3033332484,-0.295,-0.21
3036110261,-0.3,-0.215
3038888038,-0.31,-0.23
3041665815,-0.33,-0.235
3044443592,-0.34,-0.23
3047221369,-0.33,-0.22
3049999146,-0.32,-0.215
3052776923,-0.32,-0.23
3055554700,-0.315,-0.235
3058332477,-0.325,-0.25
3061110254,-0.335,-0.245
3063888031,-0.33,-0.24
3066665808,-0.315,-0.22
3069443585,-0.32,-0.23
3072221362,-0.32,-0.23
3074999139,-0.33,-0.235
3077776916,-0.345,-0.24
3080554693,-0.34,-0.235
3083332470,-0.335,-0.22
3086110247,-0.33,-0.23
3088888024,-0.335,-0.24
3091665801,-0.345,-0.255
3094443578,-0.35,-0.245
3097221355,-0.345,-0.235
3099999132,-0.34,-0.22
3102776909,-0.335,-0.23
3105554686,-0.335,-0.24
3108332463,-0.33,-0.25
3111110240,-0.335,-0.255
3113888017,-0.34,-0.24
3116665794,-0.335,-0.225
3119443571,-0.32,-0.23
3122221348,-0.34,-0.235
3124999125,-0.34,-0.24
3127776902,-0.35,-0.245
3130554679,-0.365,-0.235
3133332456,-0.36,-0.23
3136110233,-0.345,-0.235
3138888010,-0.345,-0.24
3141665787,-0.35,-0.245
3144443564,-0.35,-0.235
3147221341,-0.35,-0.235
3149999118,-0.34,-0.23
3152776895,-0.34,-0.24
3155554672,-0.345,-0.235
3158332449,-0.345,-0.245
3161110226,-0.38,-0.25
3163888003,-0.36,-0.23
3166665780,-0.36,-0.21
3169443557,-0.345,-0.23
3172221334,-0.345,-0.235
3174999111,-0.35,-0.245
3177776888,-0.355,-0.25
3180554665,-0.345,-0.245
3183332442,-0.33,-0.23
3186110219,-0.33,-0.23
3188887996,-0.335,-0.235
3191665773,-0.335,-0.25
3194443550,-0.34,-0.25
3197221327,-0.33,-0.24
3199999104,-0.32,-0.225
3202776881,-0.29,-0.23
3205554658,-0.29,-0.235
3208332435,-0.3,-0.24
3211110212,-0.305,-0.245
3213887989,-0.285,-0.24
3216665766,-0.28,-0.225
3219443543,-0.275,-0.225
3222221320,-0.28,-0.23
3224999097,-0.275,-0.23
3227776874,-0.27,-0.225
3230554651,-0.265,-0.205
3233332428,-0.25,-0.21
3236110205,-0.23,-0.22
3238887982,-0.245,-0.205
3241665759,-0.24,-0.22
3244443536,-0.255,-0.22
3247221313,-0.255,-0.21
3249999090,-0.245,-0.19
3252776867,-0.235,-0.18
3255554644,-0.255,-0.18
3258332421,-0.265,-0.185
3261110198,-0.26,-0.19
3263887975,-0.255,-0.19
3266665752,-0.27,-0.185
3269443529,-0.265,-0.205
3272221306,-0.28,-0.2
3274999083,-0.255,-0.22
3277776860,-0.25,-0.22
3280554637,-0.245,-0.22
3283332414,-0.265,-0.21
3286110191,-0.28,-0.225
3288887968,-0.3,-0.22
3291665745,-0.315,-0.24
3294443522,-0.325,-0.245
3297221299,-0.335,-0.235
3299999076,-0.345,-0.23
3302776853,-0.33,-0.245
3305554630,-0.335,-0.245
3308332407,-0.345,-0.25
3311110184,-0.36,-0.255
3313887961,-0.35,-0.23
3316665738,-0.34,-0.225
3319443515,-0.335,-0.23
3322221292,-0.345,-0.245
3324999069,-0.36,-0.255
3327776846,-0.365,-0.265
3330554623,-0.375,-0.255
3333332400,-0.37,-0.245
3336110177,-0.365,-0.26
3338887954,-0.365,-0.25
3341665731,-0.38,-0.26
3344443508,-0.375,-0.27
3347221285,-0.375,-0.24
3349999062,-0.365,-0.245
3352776839,-0.37,-0.25
3355554616,-0.36,-0.25
3358332393,-0.37,-0.25
3361110170,-0.38,-0.265
3363887947,-0.365,-0.255
3366665724,-0.36,-0.245
3369443501,-0.35,-0.255
3372221278,-0.355,-0.265
3374999055,-0.37,-0.28
3377776832,-0.385,-0.305
3380554609,-0.395,-0.32
3383332386,-0.43,-0.35
3386110163,-0.445,-0.38
3388887940,-0.485,-0.39
3391665717,-0.515,-0.345
3394443494,-0.565,-0.24
3397221271,-0.555,-0.11
3399999048,-0.475,-0.02
3402776825,-0.355,0.04
3405554602,-0.22,0.11
3408332379,-0.055,0.22
3411110156,0.185,0.35
3413887933,0.475,0.44
3416665710,0.705,0.395
3419443487,0.82,0.155
3422221264,0.78,-0.17
3424999041,0.535,-0.38
3427776818,0.145,-0.41
3430554595,-0.2,-0.355
3433332372,-0.42,-0.32
3436110149,-0.5,-0.305
3438887926,-0.48,-0.3
3441665703,-0.45,-0.295
3444443480,-0.41,-0.295
3447221257,-0.4,-0.285
3449999034,-0.39,-0.3
3452776811,-0.39,-0.31
3455554588,-0.4,-0.305
3458332365,-0.405,-0.305
3461110142,-0.425,-0.295
3463887919,-0.425,-0.27
3466665696,-0.405,-0.27
3469443473,-0.395,-0.285
3472221250,-0.405,-0.305
3474999027,-0.405,-0.31
3477776804,-0.415,-0.3
3480554581,-0.405,-0.29
3483332358,-0.385,-0.275
3486110135,-0.39,-0.285
3488887912,-0.395,-0.285
3491665689,-0.395,-0.305
3494443466,-0.395,-0.29
3497221243,-0.395,-0.29
3499999020,-0.385,-0.285
3502776797,-0.39,-0.285
3505554574,-0.39,-0.29
3508332351,-0.4,-0.3
3511110128,-0.425,-0.295
3513887905,-0.41,-0.285
3516665682,-0.4,-0.275
3519443459,-0.395,-0.29
3522221236,-0.4,-0.295
3524999013,-0.405,-0.275
3527776790,-0.425,-0.285
3530554567,-0.415,-0.285
3533332344,-0.405,-0.26
3536110121,-0.405,-0.27
3538887898,-0.405,-0.265
3541665675,-0.41,-0.285
3544443452,-0.415,-0.29
3547221229,-0.405,-0.295
3549999006,-0.42,-0.28
3552776783,-0.405,-0.29
3555554560,-0.41,-0.295
3558332337,-0.41,-0.3
3561110114,-0.42,-0.31
3563887891,-0.415,-0.305
3566665668,-0.405,-0.295
3569443445,-0.395,-0.3
3572221222,-0.395,-0.28
3574998999,-0.395,-0.29
3577776776,-0.4,-0.305
3580554553,-0.395,-0.29
3583332330,-0.395,-0.285
3586110107,-0.405,-0.305
3588887884,-0.405,-0.31
3591665661,-0.42,-0.315
3594443438,-0.435,-0.305
3597221215,-0.415,-0.295
3599998992,-0.405,-0.29
3602776769,-0.395,-0.295
3605554546,-0.39,-0.3
3608332323,-0.415,-0.305
3611110100,-0.405,-0.325
3613887877,-0.405,-0.31
3616665654,-0.4,-0.3
3619443431,-0.395,-0.31
3622221208,-0.395,-0.335
3624998985,-0.405,-0.34
3627776762,-0.42,-0.35
3630554539,-0.415,-0.355
3633332316,-0.4,-0.34
3636110093,-0.395,-0.35
3638887870,-0.4,-0.365
3641665647,-0.405,-0.38
3644443424,-0.425,-0.4
3647221201,-0.425,-0.385
3649998978,-0.425,-0.38
3652776755,-0.42,-0.39
3655554532,-0.425,-0.4
3658332309,-0.45,-0.405
3661110086,-0.445,-0.405
3663887863,-0.45,-0.405
3666665640,-0.435,-0.415
3669443417,-0.445,-0.415
3672221194,-0.47,-0.42
3674998971,-0.455,-0.415
3677776748,-0.46,-0.425
3680554525,-0.44,-0.41
3683332302,-0.435,-0.395
3686110079,-0.425,-0.385
3688887856,-0.43,-0.405
3691665633,-0.445,-0.395
3694443410,-0.45,-0.395
3697221187,-0.445,-0.375
3699998964,-0.43,-0.37
3702776741,-0.42,-0.375
3705554518,-0.41,-0.375
3708332295,-0.425,-0.37
3711110072,-0.42,-0.36
3713887849,-0.405,-0.345
3716665626,-0.38,-0.32
3719443403,-0.37,-0.305
3722221180,-0.365,-0.305
3724998957,-0.365,-0.3
3727776734,-0.365,-0.285
3730554511,-0.345,-0.275
3733332288,-0.33,-0.26
3736110065,-0.315,-0.245
3738887842,-0.305,-0.245
3741665619,-0.305,-0.25
3744443396,-0.32,-0.255
3747221173,-0.31,-0.245
3749998950,-0.31,-0.23
3752776727,-0.305,-0.235
3755554504,-0.31,-0.245
3758332281,-0.315,-0.255
3761110058,-0.32,-0.255
3763887835,-0.315,-0.225
3766665612,-0.305,-0.23
3769443389,-0.305,-0.235
3772221166,-0.295,-0.24
3774998943,-0.31,-0.25
3777776720,-0.32,-0.245
3780554497,-0.31,-0.225
3783332274,-0.315,-0.215
3786110051,-0.295,-0.22
3788887828,-0.3,-0.24
3791665605,-0.305,-0.25
3794443382,-0.3,-0.255
3797221159,-0.285,-0.245
3799998936,-0.28,-0.24
3802776713,-0.29,-0.235
3805554490,-0.295,-0.245
3808332267,-0.305,-0.255
3811110044,-0.325,-0.25
3813887821,-0.305,-0.235
3816665598,-0.3,-0.23
3819443375,-0.3,-0.25
3822221152,-0.315,-0.26
3824998929,-0.325,-0.275
3827776706,-0.335,-0.28
3830554483,-0.325,-0.275
3833332260,-0.315,-0.26
3836110037,-0.32,-0.27
3838887814,-0.335,-0.255
3841665591,-0.33,-0.265
3844443368,-0.34,-0.255
3847221145,-0.325,-0.265
3849998922,-0.325,-0.26
3852776699,-0.32,-0.265
3855554476,-0.315,-0.265
3858332253,-0.335,-0.275
3861110030,-0.335,-0.27
3863887807,-0.345,-0.265
3866665584,-0.335,-0.255
3869443361,-0.325,-0.255
3872221138,-0.33,-0.265
3874998915,-0.315,-0.275
3877776692,-0.335,-0.29
3880554469,-0.33,-0.275
3883332246,-0.33,-0.26
3886110023,-0.33,-0.27
3888887800,-0.33,-0.265
3891665577,-0.335,-0.27
3894443354,-0.34,-0.265
3897221131,-0.33,-0.265
3899998908,-0.32,-0.25
3902776685,-0.315,-0.265
3905554462,-0.325,-0.265
3908332239,-0.335,-0.27
3911110016,-0.355,-0.27
3913887793,-0.345,-0.265
3916665570,-0.34,-0.255
3919443347,-0.335,-0.26
3922221124,-0.32,-0.255
3924998901,-0.325,-0.27
3927776678,-0.35,-0.27
3930554455,-0.33,-0.285
3933332232,-0.315,-0.265
3936110009,-0.315,-0.26
3938887786,-0.33,-0.265
3941665563,-0.33,-0.27
3944443340,-0.335,-0.265
3947221117,-0.335,-0.26
3949998894,-0.33,-0.25
3952776671,-0.33,-0.265
3955554448,-0.33,-0.265
3958332225,-0.34,-0.27
3961110002,-0.34,-0.265
3963887779,-0.34,-0.255
3966665556,-0.325,-0.245
3969443333,-0.325,-0.255
3972221110,-0.325,-0.275
3974998887,-0.345,-0.275
3977776664,-0.35,-0.275
3980554441,-0.34,-0.255
3983332218,-0.33,-0.255
3986109995,-0.32,-0.26
3988887772,-0.31,-0.265
3991665549,-0.305,-0.285
3994443326,-0.305,-0.28
3997221103,-0.275,-0.265
3999998880,-0.27,-0.26
4002776657,-0.255,-0.255
4005554434,-0.26,-0.25
4008332211,-0.265,-0.255
4011109988,-0.26,-0.25
4013887765,-0.25,-0.24
4016665542,-0.235,-0.23
4019443319,-0.235,-0.235
4022221096,-0.22,-0.225
4024998873,-0.235,-0.235
4027776650,-0.235,-0.24
4030554427,-0.22,-0.225
4033332204,-0.23,-0.215
4036109981,-0.225,-0.235
4038887758,-0.235,-0.23
4041665535,-0.245,-0.225
4044443312,-0.255,-0.215
4047221089,-0.24,-0.205
4049998866,-0.23,-0.2
4052776643,-0.23,-0.21
4055554420,-0.25,-0.225
4058332197,-0.255,-0.23
4061109974,-0.25,-0.225
4063887751,-0.23,-0.215
4066665528,-0.205,-0.21
4069443305,-0.195,-0.235
4072221082,-0.21,-0.24
4074998859,-0.23,-0.255
4077776636,-0.27,-0.245
4080554413,-0.27,-0.235
4083332190,-0.285,-0.23
4086109967,-0.285,-0.235
4088887744,-0.31,-0.245
4091665521,-0.33,-0.27
4094443298,-0.34,-0.26
4097221075,-0.34,-0.25
4099998852,-0.345,-0.24
4102776629,-0.35,-0.24
4105554406,-0.35,-0.255
4108332183,-0.34,-0.26
4111109960,-0.355,-0.265
4113887737,-0.345,-0.255
4116665514,-0.34,-0.245
4119443291,-0.34,-0.245
4122221068,-0.345,-0.26
4124998845,-0.355,-0.255
4127776622,-0.37,-0.26
4130554399,-0.355,-0.255
4133332176,-0.37,-0.24
4136109953,-0.345,-0.24
4138887730,-0.34,-0.26
4141665507,-0.36,-0.26
4144443284,-0.38,-0.25
4147221061,-0.36,-0.24
4149998838,-0.345,-0.235
4152776615,-0.35,-0.24
4155554392,-0.35,-0.255
4158332169,-0.355,-0.27
4161109946,-0.38,-0.285
4163887723,-0.39,-0.29
4166665500,-0.395,-0.31
4169443277,-0.425,-0.33
4172221054,-0.455,-0.365
4174998831,-0.475,-0.37
4177776608,-0.51,-0.35
4180554385,-0.545,-0.26
4183332162,-0.54,-0.135
4186109939,-0.495,-0.02
4188887716,-0.405,0.035
4191665493,-0.295,0.095
4194443270,-0.16,0.185
4197221047,0.04,0.315
4199998824,0.315,0.45
4202776601,0.595,0.515
4205554378,0.8,0.45
4208332155,0.885,0.175
4211109932,0.795,-0.18
4213887709,0.52,-0.385
4216665486,0.13,-0.395
4219443263,-0.215,-0.345
4222221040,-0.425,-0.31
4224998817,-0.5,-0.29
4227776594,-0.49,-0.275
4230554371,-0.45,-0.265
4233332148,-0.4,-0.235
4236109925,-0.39,-0.25
4238887702,-0.395,-0.265
4241665479,-0.395,-0.255
4244443256,-0.4,-0.245
4247221033,-0.39,-0.24
4249998810,-0.38,-0.24
4252776587,-0.385,-0.25
4255554364,-0.385,-0.26
4258332141,-0.4,-0.265
4261109918,-0.41,-0.275
4263887695,-0.41,-0.255
4266665472,-0.39,-0.24
4269443249,-0.39,-0.245
4272221026,-0.405,-0.26
4274998803,-0.405,-0.26
4277776580,-0.415,-0.265
4280554357,-0.41,-0.25
4283332134,-0.395,-0.25
4286109911,-0.395,-0.245
4288887688,-0.4,-0.25
4291665465,-0.415,-0.265
4294443242,-0.415,-0.255
4297221019,-0.415,-0.25
4299998796,-0.4,-0.245
4302776573,-0.39,-0.245
4305554350,-0.39,-0.255
4308332127,-0.41,-0.26
4311109904,-0.415,-0.25
4313887681,-0.405,-0.24
4316665458,-0.395,-0.215
4319443235,-0.395,-0.23
4322221012,-0.395,-0.25
4324998789,-0.405,-0.25
4327776566,-0.41,-0.255
4330554343,-0.41,-0.24
4333332120,-0.4,-0.22
4336109897,-0.39,-0.235
4338887674,-0.395,-0.235
4341665451,-0.41,-0.24
4344443228,-0.425,-0.255
4347221005,-0.415,-0.245
4349998782,-0.405,-0.225
4352776559,-0.41,-0.23
4355554336,-0.405,-0.235
4358332113,-0.415,-0.24
4361109890,-0.425,-0.24
4363887667,-0.425,-0.24
4366665444,-0.41,-0.23
4369443221,-0.395,-0.245
4372220998,-0.39,-0.255
4374998775,-0.4,-0.25
4377776552,-0.41,-0.25
4380554329,-0.41,-0.235
4383332106,-0.4,-0.24
4386109883,-0.39,-0.235
4388887660,-0.41,-0.255
4391665437,-0.42,-0.255
4394443214,-0.42,-0.255
4397220991,-0.415,-0.25
4399998768,-0.415,-0.235
4402776545,-0.405,-0.26
4405554322,-0.42,-0.255
4408332099,-0.415,-0.27
4411109876,-0.425,-0.285
4413887653,-0.41,-0.285
4416665430,-0.4,-0.28
4419443207,-0.405,-0.285
4422220984,-0.4,-0.285
4424998761,-0.4,-0.305
4427776538,-0.41,-0.295
4430554315,-0.4,-0.285
4433332092,-0.395,-0.29
4436109869,-0.395,-0.305
4438887646,-0.405,-0.32
4441665423,-0.41,-0.335
4444443200,-0.425,-0.34
4447220977,-0.425,-0.315
4449998754,-0.41,-0.315
4452776531,-0.41,-0.33
4455554308,-0.42,-0.345
4458332085,-0.43,-0.35
4461109862,-0.445,-0.355
4463887639,-0.44,-0.365
4466665416,-0.435,-0.355
4469443193,-0.43,-0.365
4472220970,-0.43,-0.37
4474998747,-0.45,-0.375
4477776524,-0.445,-0.375
4480554301,-0.445,-0.37
4483332078,-0.435,-0.355
4486109855,-0.435,-0.36
4488887632,-0.445,-0.34
4491665409,-0.44,-0.34
4494443186,-0.45,-0.33
4497220963,-0.43,-0.315
4499998740,-0.43,-0.29
4502776517,-0.415,-0.275
4505554294,-0.4,-0.265
4508332071,-0.4,-0.26
4511109848,-0.385,-0.245
4513887625,-0.365,-0.225
4516665402,-0.335,-0.205
4519443179,-0.33,-0.2
4522220956,-0.325,-0.19
4524998733,-0.33,-0.2
4527776510,-0.33,-0.185
4530554287,-0.31,-0.175
4533332064,-0.295,-0.16
4536109841,-0.285,-0.155
4538887618,-0.29,-0.165
4541665395,-0.29,-0.16
4544443172,-0.31,-0.17
4547220949,-0.295,-0.15
4549998726,-0.285,-0.145
4552776503,-0.28,-0.15
4555554280,-0.3,-0.145
4558332057,-0.29,-0.145
4561109834,-0.295,-0.155
4563887611,-0.29,-0.15
4566665388,-0.28,-0.135
4569443165,-0.275,-0.145
4572220942,-0.275,-0.145
4574998719,-0.29,-0.15
4577776496,-0.29,-0.145
4580554273,-0.285,-0.14
4583332050,-0.27,-0.13
4586109827,-0.27,-0.135
4588887604,-0.27,-0.14
4591665381,-0.275,-0.145
4594443158,-0.29,-0.165
4597220935,-0.285,-0.155
4599998712,-0.275,-0.145
4602776489,-0.275,-0.15
4605554266,-0.29,-0.16
4608332043,-0.295,-0.16
4611109820,-0.305,-0.16
4613887597,-0.295,-0.145
4616665374,-0.295,-0.14
4619443151,-0.285,-0.15
4622220928,-0.29,-0.165
4624998705,-0.3,-0.17
4627776482,-0.305,-0.165
4630554259,-0.31,-0.165
4633332036,-0.295,-0.15
4636109813,-0.3,-0.15
4638887590,-0.305,-0.165
4641665367,-0.31,-0.17
4644443144,-0.325,-0.18
4647220921,-0.325,-0.165
4649998698,-0.315,-0.155
4652776475,-0.31,-0.16
4655554252,-0.315,-0.165
4658332029,-0.315,-0.175
4661109806,-0.325,-0.18
4663887583,-0.32,-0.165
4666665360,-0.31,-0.15
4669443137,-0.32,-0.17
4672220914,-0.315,-0.17
4674998691,-0.33,-0.185
4677776468,-0.33,-0.175
4680554245,-0.32,-0.175
4683332022,-0.31,-0.16
4686109799,-0.31,-0.165
4688887576,-0.31,-0.17
4691665353,-0.33,-0.18
4694443130,-0.335,-0.175
4697220907,-0.33,-0.17
4699998684,-0.32,-0.16
4702776461,-0.325,-0.16
4705554238,-0.325,-0.17
4708332015,-0.33,-0.19
4711109792,-0.335,-0.165
4713887569,-0.33,-0.16
4716665346,-0.325,-0.155
4719443123,-0.325,-0.16
4722220900,-0.32,-0.155
4724998677,-0.325,-0.165
4727776454,-0.33,-0.185
4730554231,-0.325,-0.175
4733332008,-0.315,-0.15
4736109785,-0.305,-0.155
4738887562,-0.325,-0.165
4741665339,-0.315,-0.17
4744443116,-0.335,-0.17
4747220893,-0.33,-0.165
4749998670,-0.31,-0.15
4752776447,-0.32,-0.16
4755554224,-0.33,-0.17
4758332001,-0.33,-0.175
4761109778,-0.335,-0.18
4763887555,-0.33,-0.155
4766665332,-0.33,-0.15
4769443109,-0.32,-0.145
4772220886,-0.32,-0.16
4774998663,-0.33,-0.165
4777776440,-0.33,-0.16
4780554217,-0.325,-0.16
4783331994,-0.315,-0.145
4786109771,-0.315,-0.15
4788887548,-0.315,-0.15
4791665325,-0.33,-0.16
4794443102,-0.33,-0.16
4797220879,-0.32,-0.15
4799998656,-0.315,-0.15
4802776433,-0.305,-0.15
4805554210,-0.305,-0.155
4808331987,-0.295,-0.16
4811109764,-0.315,-0.16
4813887541,-0.3,-0.15
4816665318,-0.275,-0.13
4819443095,-0.255,-0.15
4822220872,-0.255,-0.155
4824998649,-0.26,-0.16
4827776426,-0.265,-0.15
4830554203,-0.255,-0.125
4833331980,-0.235,-0.12
4836109757,-0.23,-0.115
4838887534,-0.225,-0.125
4841665311,-0.22,-0.135
4844443088,-0.22,-0.14
4847220865,-0.215,-0.13
4849998642,-0.2,-0.105
4852776419,-0.205,-0.105
4855554196,-0.205,-0.1
4858331973,-0.225,-0.105
4861109750,-0.235,-0.09
4863887527,-0.24,-0.08
4866665304,-0.23,-0.075
4869443081,-0.215,-0.09
4872220858,-0.24,-0.09
4874998635,-0.24,-0.1
4877776412,-0.25,-0.1
4880554189,-0.235,-0.095
4883331966,-0.21,-0.09
4886109743,-0.2,-0.11
4888887520,-0.22,-0.125
4891665297,-0.255,-0.13
4894443074,-0.275,-0.12
4897220851,-0.285,-0.12
4899998628,-0.3,-0.11
4902776405,-0.305,-0.11
4905554182,-0.32,-0.12
4908331959,-0.33,-0.13
4911109736,-0.325,-0.14
4913887513,-0.32,-0.145
4916665290,-0.33,-0.125
4919443067,-0.33,-0.13
4922220844,-0.335,-0.15
4924998621,-0.34,-0.145
4927776398,-0.345,-0.14
4930554175,-0.34,-0.14
4933331952,-0.335,-0.12
4936109729,-0.32,-0.135
4938887506,-0.325,-0.145
4941665283,-0.335,-0.16
4944443060,-0.345,-0.15
4947220837,-0.345,-0.135
4949998614,-0.345,-0.125
4952776391,-0.335,-0.135
4955554168,-0.34,-0.145
4958331945,-0.345,-0.15
4961109722,-0.355,-0.16
4963887499,-0.34,-0.145
4966665276,-0.34,-0.135
4969443053,-0.34,-0.135
4972220830,-0.34,-0.125
4974998607,-0.345,-0.16
4977776384,-0.355,-0.175
4980554161,-0.365,-0.195
4983331938,-0.37,-0.21
4986109715,-0.405,-0.23
4988887492,-0.445,-0.27
4991665269,-0.48,-0.29
4994443046,-0.495,-0.28
4997220823,-0.52,-0.195
4999998600,-0.535,-0.05
5002776377,-0.505,0.085
5005554154,-0.415,0.195
5008331931,-0.28,0.305
5011109708,-0.135,0.42
5013887485,0.065,0.565
5016665262,0.3,0.705
5019443039,0.58,0.8
5022220816,0.81,0.795
5024998593,0.945,0.595
5027776370,0.92,0.235
5030554147,0.775,-0.075
5033331924,0.445,-0.19
5036109701,0.02,-0.185
5038887478,-0.295,-0.155
5041665255,-0.445,-0.17
5044443032,-0.47,-0.165
5047220809,-0.425,-0.155
5049998586,-0.38,-0.145
5052776363,-0.36,-0.155
5055554140,-0.36,-0.19
5058331917,-0.37,-0.2
5061109694,-0.38,-0.195
5063887471,-0.38,-0.175
5066665248,-0.375,-0.175
5069443025,-0.37,-0.18
5072220802,-0.365,-0.185
5074998579,-0.37,-0.2
5077776356,-0.385,-0.195
5080554133,-0.385,-0.2
5083331910,-0.375,-0.195
5086109687,-0.37,-0.19
5088887464,-0.37,-0.195
5091665241,-0.385,-0.2
5094443018,-0.395,-0.2
5097220795,-0.385,-0.19
5099998572,-0.385,-0.18
5102776349,-0.39,-0.185
5105554126,-0.385,-0.195
5108331903,-0.395,-0.21
5111109680,-0.41,-0.21
5113887457,-0.4,-0.175
5116665234,-0.395,-0.19
5119443011,-0.38,-0.185
5122220788,-0.395,-0.185
5124998565,-0.395,-0.195
5127776342,-0.4,-0.2
5130554119,-0.4,-0.195
5133331896,-0.395,-0.18
5136109673,-0.39,-0.19
5138887450,-0.39,-0.195
5141665227,-0.395,-0.19
5144443004,-0.405,-0.195
5147220781,-0.39,-0.175
5149998558,-0.385,-0.175
5152776335,-0.375,-0.185
5155554112,-0.375,-0.19
5158331889,-0.38,-0.195
5161109666,-0.39,-0.19
5163887443,-0.385,-0.185
5166665220,-0.37,-0.17
5169442997,-0.37,-0.17
5172220774,-0.37,-0.19
5174998551,-0.375,-0.2
5177776328,-0.385,-0.2
5180554105,-0.37,-0.18
5183331882,-0.39,-0.175
5186109659,-0.375,-0.195
5188887436,-0.37,-0.175
5191665213,-0.38,-0.19
5194442990,-0.39,-0.19
5197220767,-0.39,-0.19
5199998544,-0.385,-0.18
5202776321,-0.375,-0.19
5205554098,-0.375,-0.21
5208331875,-0.385,-0.205
5211109652,-0.395,-0.2
5213887429,-0.39,-0.21
5216665206,-0.385,-0.195
5219442983,-0.375,-0.205
5222220760,-0.38,-0.215
5224998537,-0.385,-0.23
5227776314,-0.39,-0.215
5230554091,-0.38,-0.225
5233331868,-0.38,-0.205
5236109645,-0.37,-0.215
5238887422,-0.37,-0.235
5241665199,-0.365,-0.245
5244442976,-0.39,-0.245
5247220753,-0.365,-0.24
5249998530,-0.365,-0.245
5252776307,-0.36,-0.235
5255554084,-0.375,-0.26
5258331861,-0.38,-0.265
5261109638,-0.4,-0.27
